paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
p300,4,version_38,0,stratified,96,45,24,0.709850778546713,ok,0,0.7097764381487888,0.709850778546713,0.0,0.825,0
p300,4,version_38,0,stratified,96,46,24,0.7238538062283737,ok,0,0.7236402465397924,0.7238538062283737,0.0,0.575,0
p300,4,version_38,0,stratified,240,42,60,0.7210327783558793,ok,1,0.7179988293444329,0.7179988293444329,-0.0030339490114463796,0.652,1
p300,4,version_38,0,stratified,240,43,60,0.729942767950052,ok,1,0.6948328563995838,0.6948328563995838,-0.035109911550468165,0.53,8
p300,4,version_38,0,stratified,240,44,60,0.71747203433923,ok,1,0.7175663371488034,0.7175663371488034,9.430280957334336e-05,0.81,0
p300,4,version_38,0,stratified,240,45,60,0.7029949271592092,ok,0,0.7021657127991675,0.7029949271592092,0.0,0.778,0
p300,4,version_38,0,stratified,240,46,60,0.7266844432882414,ok,1,0.7129015998959417,0.7129015998959417,-0.013782843392299737,0.5700000000000001,5
p300,4,version_38,0,stratified,480,42,120,0.7225129437869823,ok,1,0.6657128328402366,0.6657128328402366,-0.05680011094674564,0.6935,41
p300,4,version_38,0,stratified,480,43,120,0.7316660502958581,ok,1,0.7303670488165681,0.7303670488165681,-0.001299001479289963,0.7665,1
p300,4,version_38,0,stratified,480,44,120,0.7345552884615385,ok,0,0.7328217455621302,0.7345552884615385,0.0,0.6995,0
p300,4,version_38,0,stratified,480,45,120,0.7111085428994084,ok,0,0.7102487056213018,0.7111085428994084,0.0,0.7895,0
p300,4,version_38,0,stratified,480,46,120,0.7184032914201183,ok,1,0.7135308801775149,0.7135308801775149,-0.004872411242603403,0.73,1
p300,4,version_38,0,temporal_array,24,42,6,0.7152797064074587,ungateable,,,0.7152797064074587,0.0,,
p300,4,version_38,0,temporal_array,24,43,6,0.7152797064074587,ungateable,,,0.7152797064074587,0.0,,
p300,4,version_38,0,temporal_array,24,44,6,0.7152797064074587,ungateable,,,0.7152797064074587,0.0,,
p300,4,version_38,0,temporal_array,24,45,6,0.7152797064074587,ungateable,,,0.7152797064074587,0.0,,
p300,4,version_38,0,temporal_array,24,46,6,0.7152797064074587,ungateable,,,0.7152797064074587,0.0,,
p300,4,version_38,0,temporal_array,48,42,12,0.7144719387755103,ok,0,0.7143163265306124,0.7144719387755103,0.0,0.65,0
p300,4,version_38,0,temporal_array,48,43,12,0.7144719387755103,ok,0,0.7143469387755103,0.7144719387755103,0.0,0.7999999999999999,0
p300,4,version_38,0,temporal_array,48,44,12,0.7144719387755103,ok,0,0.7142933673469388,0.7144719387755103,0.0,0.9,0
p300,4,version_38,0,temporal_array,48,45,12,0.7144719387755103,ok,0,0.7143698979591837,0.7144719387755103,0.0,0.6000000000000001,0
p300,4,version_38,0,temporal_array,48,46,12,0.7144719387755103,ok,1,0.7083341836734693,0.7083341836734693,-0.006137755102040954,0.8,20
p300,4,version_38,0,temporal_array,96,42,24,0.7114294982698962,ok,0,0.7113092019896193,0.7114294982698962,0.0,0.7374999999999999,0
p300,4,version_38,0,temporal_array,96,43,24,0.7114294982698962,ok,0,0.7113064987024221,0.7114294982698962,0.0,0.9500000000000001,0
p300,4,version_38,0,temporal_array,96,44,24,0.7114294982698962,ok,0,0.7113051470588236,0.7114294982698962,0.0,0.9375,0
p300,4,version_38,0,temporal_array,96,45,24,0.7114294982698962,ok,0,0.7113483996539792,0.7114294982698962,0.0,0.9500000000000001,0
p300,4,version_38,0,temporal_array,96,46,24,0.7114294982698962,ok,0,0.7113078503460208,0.7114294982698962,0.0,0.675,0
p300,4,version_38,0,temporal_array,240,42,60,0.7123601716961498,ok,1,0.7122349765868887,0.7122349765868887,-0.00012519510926112254,0.656,0
p300,4,version_38,0,temporal_array,240,43,60,0.7123601716961498,ok,1,0.7104448491155047,0.7104448491155047,-0.0019153225806451957,0.676,1
p300,4,version_38,0,temporal_array,240,44,60,0.7123601716961498,ok,0,0.7117618366285119,0.7123601716961498,0.0,0.672,0
p300,4,version_38,0,temporal_array,240,45,60,0.7123601716961498,ok,1,0.6859618886576482,0.6859618886576482,-0.02639828303850167,0.834,20
p300,4,version_38,0,temporal_array,240,46,60,0.7123601716961498,ok,1,0.7117293184183142,0.7117293184183142,-0.0006308532778356302,0.804,0
p300,4,version_38,0,temporal_array,480,42,120,0.7107063609467456,ok,0,0.7087416789940829,0.7107063609467456,0.0,0.6905,0
p300,4,version_38,0,temporal_array,480,43,120,0.7107063609467456,ok,1,0.7050064718934911,0.7050064718934911,-0.00569988905325447,0.7055,1
p300,4,version_38,0,temporal_array,480,44,120,0.7107063609467456,ok,1,0.7091623520710059,0.7091623520710059,-0.0015440088757396886,0.8425,0
p300,4,version_38,0,temporal_array,480,45,120,0.7107063609467456,ok,0,0.7090883875739644,0.7107063609467456,0.0,0.6555,0
