paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
als,1,version_34,0,temporal_array,48,45,12,0.5556289468408566,ok,1,0.5559971098265896,0.5559971098265896,0.0003681629857329449,0.6,21
als,1,version_34,0,temporal_array,48,46,12,0.5556289468408566,ok,1,0.5556372999431989,0.5556372999431989,8.353102342262275e-06,0.75,3
als,1,version_34,0,temporal_array,96,42,24,0.5587759909031839,ok,0,0.5588864949899114,0.5587759909031839,0.0,0.2625,0
als,1,version_34,0,temporal_array,96,43,24,0.5587759909031839,ok,1,0.5599289097500086,0.5599289097500086,0.0011529188468247797,0.47500000000000003,7
als,1,version_34,0,temporal_array,96,44,24,0.5587759909031839,ok,1,0.5589467699463082,0.5589467699463082,0.00017077904312434722,0.55,9
als,1,version_34,0,temporal_array,96,45,24,0.5587759909031839,ok,1,0.5584513183543655,0.5584513183543655,-0.00032467254881840546,0.625,14
als,1,version_34,0,temporal_array,96,46,24,0.5587759909031839,ok,1,0.5565201685988851,0.5565201685988851,-0.0022558223042987713,0.1375,18
als,1,version_34,0,temporal_array,240,42,60,0.5611184573002754,ok,0,0.5615459136822774,0.5611184573002754,0.0,0.488,1
als,1,version_34,0,temporal_array,240,43,60,0.5611184573002754,ok,0,0.5612897153351699,0.5611184573002754,0.0,0.548,0
als,1,version_34,0,temporal_array,240,44,60,0.5611184573002754,ok,1,0.5616244260789716,0.5616244260789716,0.0005059687786961309,0.604,1
als,1,version_34,0,temporal_array,240,45,60,0.5611184573002754,ok,1,0.5082252066115702,0.5082252066115702,-0.05289325068870521,0.534,41
als,1,version_34,0,temporal_array,240,46,60,0.5611184573002754,ok,1,0.5546508264462809,0.5546508264462809,-0.006467630853994488,0.714,15
als,1,version_34,0,temporal_array,480,42,120,0.5595332986472424,ok,1,0.5447486992715921,0.5447486992715921,-0.014784599375650354,0.4895,35
als,1,version_34,0,temporal_array,480,43,120,0.5595332986472424,ok,1,0.5508119146722165,0.5508119146722165,-0.008721383975025976,0.5255000000000001,25
als,1,version_34,0,temporal_array,480,44,120,0.5595332986472424,ok,1,0.5563766909469302,0.5563766909469302,-0.0031566077003122306,0.34349999999999997,4
als,1,version_34,0,temporal_array,480,45,120,0.5595332986472424,ok,0,0.5597976066597294,0.5595332986472424,0.0,0.644,0
als,1,version_34,0,temporal_array,480,46,120,0.5595332986472424,ok,1,0.5515822060353798,0.5515822060353798,-0.007951092611862665,0.625,9
