paradigm,subject,fold,calib_size,coverage_target,seed,status,n_pos,n_task_neg,n_base_neg,calib_pos_rate,calib_baseline_frac,n_eval,baseline_auc,adapted_auc,delta_auc
mi,105,version_27,50,1.0,46,ok,19,0,31,0.38,0.62,184,0.7843699364327558,0.8264988159042752,0.04212887947151944
mi,105,version_27,100,0.0,42,ok,38,62,0,0.38,0.0,134,0.8529549718574109,0.8309099437148217,-0.02204502814258913
mi,105,version_27,100,0.0,43,ok,38,62,0,0.38,0.0,134,0.8557692307692307,0.8030018761726079,-0.05276735459662285
mi,105,version_27,100,0.0,44,ok,38,62,0,0.38,0.0,134,0.8571763602251407,0.8377110694183865,-0.019465290806754187
mi,105,version_27,100,0.0,45,ok,38,62,0,0.38,0.0,134,0.8968105065666041,0.8123827392120075,-0.08442776735459656
mi,105,version_27,100,0.0,46,ok,38,62,0,0.38,0.0,134,0.8358348968105066,0.8344277673545966,-0.001407129455910039
mi,105,version_27,100,0.25,42,ok,38,46,16,0.38,0.16,134,0.8348968105065666,0.8353658536585366,0.00046904315196993895
mi,105,version_27,100,0.25,43,ok,38,46,16,0.38,0.16,134,0.7919793621013134,0.7971388367729831,0.005159474671669773
mi,105,version_27,100,0.25,44,ok,38,46,16,0.38,0.16,134,0.8538930581613507,0.8778142589118199,0.023921200750469107
mi,105,version_27,100,0.25,45,ok,38,46,16,0.38,0.16,134,0.8424015009380863,0.8161350844277673,-0.026266416510319024
mi,105,version_27,100,0.25,46,ok,38,46,16,0.38,0.16,134,0.8409943714821764,0.8337242026266416,-0.007270168855534775
mi,105,version_27,100,0.5,42,ok,38,31,31,0.38,0.31,134,0.8201219512195123,0.8639774859287054,0.04385553470919312
mi,105,version_27,100,0.5,43,ok,38,31,31,0.38,0.31,134,0.8020637898686679,0.8081613508442776,0.0060975609756097615
mi,105,version_27,100,0.5,44,ok,38,31,31,0.38,0.31,134,0.8374765478424016,0.8592870544090057,0.021810506566604104
mi,105,version_27,100,0.5,45,ok,38,31,31,0.38,0.31,134,0.7954971857410883,0.8107410881801126,0.015243902439024293
mi,105,version_27,100,0.5,46,ok,38,31,31,0.38,0.31,134,0.8224671669793622,0.8212945590994372,-0.001172607879925014
mi,105,version_27,100,0.75,42,ok,38,16,46,0.38,0.46,134,0.7781425891181989,0.8135553470919324,0.035412757973733555
mi,105,version_27,100,0.75,43,ok,38,16,46,0.38,0.46,134,0.7823639774859287,0.8062851782363978,0.023921200750469107
mi,105,version_27,100,0.75,44,ok,38,16,46,0.38,0.46,134,0.7582082551594747,0.7945590994371482,0.036350844277673544
mi,105,version_27,100,0.75,45,ok,38,16,46,0.38,0.46,134,0.7847091932457786,0.8323170731707317,0.04760787992495308
mi,105,version_27,100,0.75,46,ok,38,16,46,0.38,0.46,134,0.7427298311444653,0.7802532833020638,0.03752345215759845
mi,105,version_27,100,1.0,,unattainable,,,,,,,,,
mi,105,version_27,150,0.0,,unattainable,,,,,,,,,
mi,105,version_27,150,0.25,42,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8353365384615384,0.8599759615384615,0.024639423076923017
mi,105,version_27,150,0.25,43,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8377403846153846,0.8389423076923077,0.0012019230769231282
mi,105,version_27,150,0.25,44,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8209134615384616,0.8503605769230769,0.029447115384615308
mi,105,version_27,150,0.25,45,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8930288461538461,0.8605769230769231,-0.03245192307692302
mi,105,version_27,150,0.25,46,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8960336538461539,0.8551682692307693,-0.04086538461538458
mi,105,version_27,150,0.5,42,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8082932692307693,0.8509615384615384,0.04266826923076916
mi,105,version_27,150,0.5,43,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.766826923076923,0.8094951923076923,0.042668269230769273
mi,105,version_27,150,0.5,44,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8070913461538461,0.8299278846153846,0.022836538461538436
mi,105,version_27,150,0.5,45,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8743990384615385,0.8948317307692308,0.02043269230769229
mi,105,version_27,150,0.5,46,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7301682692307692,0.786658653846154,0.0564903846153848
mi,105,version_27,150,0.75,,unattainable,,,,,,,,,
mi,105,version_27,150,1.0,,unattainable,,,,,,,,,
mi,105,version_27,200,0.0,,unattainable,,,,,,,,,
mi,105,version_27,200,0.25,,unattainable,,,,,,,,,
mi,105,version_27,200,0.5,,unattainable,,,,,,,,,
mi,105,version_27,200,0.75,,unattainable,,,,,,,,,
mi,105,version_27,200,1.0,,unattainable,,,,,,,,,
mi,105,version_28,50,0.0,42,ok,19,31,0,0.38,0.0,184,0.8166521251402219,0.8188956749345632,0.0022435497943412708
mi,105,version_28,50,0.0,43,ok,19,31,0,0.38,0.0,184,0.8180231833478749,0.7972080269225976,-0.020815156425277315
mi,105,version_28,50,0.0,44,ok,19,31,0,0.38,0.0,184,0.8144085753458806,0.7675433129751963,-0.046865262370684335
mi,105,version_28,50,0.0,45,ok,19,31,0,0.38,0.0,184,0.8070547176866509,0.7989530100959741,-0.008101707590676854
mi,105,version_28,50,0.0,46,ok,19,31,0,0.38,0.0,184,0.8301134239062695,0.746104948273713,-0.08400847563255653
mi,105,version_28,50,0.25,42,ok,19,23,8,0.38,0.16,184,0.8347251651501932,0.7983298018197682,-0.036395363330425035
mi,105,version_28,50,0.25,43,ok,19,23,8,0.38,0.16,184,0.7874859778137854,0.7909759441605384,0.003489966346753026
mi,105,version_28,50,0.25,44,ok,19,23,8,0.38,0.16,184,0.8144085753458805,0.7605633802816901,-0.05384519506419039
mi,105,version_28,50,0.25,45,ok,19,23,8,0.38,0.16,184,0.7785117786364203,0.811915742241057,0.03340396360463671
mi,105,version_28,50,0.25,46,ok,19,23,8,0.38,0.16,184,0.8261248909385517,0.8038140346503801,-0.022310856288171532
mi,105,version_28,50,0.5,42,ok,19,15,16,0.38,0.32,184,0.7787610619469026,0.759067680418796,-0.019693381528106624
mi,105,version_28,50,0.5,43,ok,19,15,16,0.38,0.32,184,0.8317337654244048,0.7836220865013087,-0.04811167892309609
mi,105,version_28,50,0.5,44,ok,19,15,16,0.38,0.32,184,0.790726660850056,0.8190203165898043,0.02829365573974829
mi,105,version_28,50,0.5,45,ok,19,15,16,0.38,0.32,184,0.7821263866384146,0.7858656362956499,0.0037392496572352663
mi,105,version_28,50,0.5,46,ok,19,15,16,0.38,0.32,184,0.7958369687149446,0.7483484980680544,-0.04748847064689021
mi,105,version_28,50,0.75,42,ok,19,8,23,0.38,0.46,184,0.7674186713199551,0.7489717063442602,-0.01844696497569487
mi,105,version_28,50,0.75,43,ok,19,8,23,0.38,0.46,184,0.7606880219369314,0.7378785990277951,-0.022809422909136345
mi,105,version_28,50,0.75,44,ok,19,8,23,0.38,0.46,184,0.794091985541568,0.7918484357472269,-0.0022435497943411598
mi,105,version_28,50,0.75,45,ok,19,8,23,0.38,0.46,184,0.7813785367069674,0.7318957995762183,-0.04948273713074913
mi,105,version_28,50,0.75,46,ok,19,8,23,0.38,0.46,184,0.8028169014084507,0.7610619469026548,-0.041754954505795916
mi,105,version_28,50,1.0,42,ok,19,0,31,0.38,0.62,184,0.7706593543562259,0.7286551165399476,-0.04200423781627827
mi,105,version_28,50,1.0,43,ok,19,0,31,0.38,0.62,184,0.7802567618097969,0.7745232456687026,-0.005733516141094297
mi,105,version_28,50,1.0,44,ok,19,0,31,0.38,0.62,184,0.7897295276081266,0.7499688395861898,-0.039760688021936885
mi,105,version_28,50,1.0,45,ok,19,0,31,0.38,0.62,184,0.7949644771282562,0.7575719805559018,-0.03739249657235444
mi,105,version_28,50,1.0,46,ok,19,0,31,0.38,0.62,184,0.7798828368440733,0.7884831110557148,0.008600274211641445
mi,105,version_28,100,0.0,42,ok,38,62,0,0.38,0.0,134,0.8679643527204504,0.7938555347091932,-0.07410881801125713
mi,105,version_28,100,0.0,43,ok,38,62,0,0.38,0.0,134,0.8660881801125704,0.7891651031894935,-0.07692307692307687
mi,105,version_28,100,0.0,44,ok,38,62,0,0.38,0.0,134,0.8475609756097561,0.7917448405253283,-0.05581613508442773
mi,105,version_28,100,0.0,45,ok,38,62,0,0.38,0.0,134,0.8707786116322702,0.7950281425891181,-0.07575046904315208
mi,105,version_28,100,0.0,46,ok,38,62,0,0.38,0.0,134,0.848030018761726,0.8126172607879926,-0.035412757973733444
mi,105,version_28,100,0.25,42,ok,38,46,16,0.38,0.16,134,0.7797842401500938,0.7842401500938087,0.004455909943714809
mi,105,version_28,100,0.25,43,ok,38,46,16,0.38,0.16,134,0.7926829268292683,0.7546904315196998,-0.0379924953095685
mi,105,version_28,100,0.25,44,ok,38,46,16,0.38,0.16,134,0.8217636022514071,0.8304409005628518,0.008677298311444703
mi,105,version_28,100,0.25,45,ok,38,46,16,0.38,0.16,134,0.8203564727954972,0.74812382739212,-0.07223264540337715
mi,105,version_28,100,0.25,46,ok,38,46,16,0.38,0.16,134,0.8318480300187617,0.8098030018761726,-0.02204502814258913
mi,105,version_28,100,0.5,42,ok,38,31,31,0.38,0.31,134,0.8245778611632271,0.8013602251407128,-0.023217636022514254
mi,105,version_28,100,0.5,43,ok,38,31,31,0.38,0.31,134,0.8095684803001876,0.774155722326454,-0.035412757973733555
mi,105,version_28,100,0.5,44,ok,38,31,31,0.38,0.31,134,0.8412288930581614,0.8461538461538461,0.004924953095684748
mi,105,version_28,100,0.5,45,ok,38,31,31,0.38,0.31,134,0.7706378986866791,0.7882270168855535,0.01758911819887443
mi,105,version_28,100,0.5,46,ok,38,31,31,0.38,0.31,134,0.7781425891181989,0.7502345215759849,-0.027908067542213977
mi,105,version_28,100,0.75,42,ok,38,16,46,0.38,0.46,134,0.7600844277673545,0.7645403377110694,0.00445590994371492
mi,105,version_28,100,0.75,43,ok,38,16,46,0.38,0.46,134,0.7969043151969981,0.7645403377110694,-0.032363977485928674
mi,105,version_28,100,0.75,44,ok,38,16,46,0.38,0.46,134,0.7549249530956849,0.751641651031895,-0.0032833020637899057
mi,105,version_28,100,0.75,45,ok,38,16,46,0.38,0.46,134,0.798076923076923,0.7556285178236397,-0.042448405253283306
mi,105,version_28,100,0.75,46,ok,38,16,46,0.38,0.46,134,0.7335834896810507,0.724671669793621,-0.008911819887429728
mi,105,version_28,100,1.0,,unattainable,,,,,,,,,
mi,105,version_28,150,0.0,,unattainable,,,,,,,,,
mi,105,version_28,150,0.25,42,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8088942307692307,0.8028846153846154,-0.006009615384615308
mi,105,version_28,150,0.25,43,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8521634615384616,0.8209134615384615,-0.03125000000000011
mi,105,version_28,150,0.25,44,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.7980769230769231,0.8257211538461539,0.027644230769230727
mi,105,version_28,150,0.25,45,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8876201923076923,0.8623798076923077,-0.02524038461538458
mi,105,version_28,150,0.25,46,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.876201923076923,0.84375,-0.03245192307692302
mi,105,version_28,150,0.5,42,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7890625,0.8070913461538461,0.018028846153846145
mi,105,version_28,150,0.5,43,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7049278846153846,0.7542067307692307,0.049278846153846145
mi,105,version_28,150,0.5,44,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7542067307692307,0.7794471153846154,0.025240384615384692
mi,105,version_28,150,0.5,45,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8629807692307693,0.8545673076923077,-0.008413461538461564
mi,105,version_28,150,0.5,46,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.6995192307692307,0.7481971153846154,0.04867788461538469
mi,105,version_28,150,0.75,,unattainable,,,,,,,,,
mi,105,version_28,150,1.0,,unattainable,,,,,,,,,
mi,105,version_28,200,0.0,,unattainable,,,,,,,,,
mi,105,version_28,200,0.25,,unattainable,,,,,,,,,
mi,105,version_28,200,0.5,,unattainable,,,,,,,,,
mi,105,version_28,200,0.75,,unattainable,,,,,,,,,
mi,105,version_28,200,1.0,,unattainable,,,,,,,,,
mi,105,version_29,50,0.0,42,ok,19,31,0,0.38,0.0,184,0.814657858656363,0.8389629814283933,0.02430512277203034
mi,105,version_29,50,0.0,43,ok,19,31,0,0.38,0.0,184,0.8127882338277452,0.8190203165898043,0.00623208276205911
mi,105,version_29,50,0.0,44,ok,19,31,0,0.38,0.0,184,0.8398354730150815,0.7945905521625326,-0.04524492085254894
mi,105,version_29,50,0.0,45,ok,19,31,0,0.38,0.0,184,0.809173625825751,0.8121650255515392,0.002991399725788213
mi,105,version_29,50,0.0,46,ok,19,31,0,0.38,0.0,184,0.8339773152187461,0.7595662470397607,-0.07441106817898535
mi,105,version_29,50,0.25,42,ok,19,23,8,0.38,0.16,184,0.8417050978436994,0.8114171756200922,-0.03028792222360721
mi,105,version_29,50,0.25,43,ok,19,23,8,0.38,0.16,184,0.8055590178237567,0.8102954007229216,0.004736382899164893
mi,105,version_29,50,0.25,44,ok,19,23,8,0.38,0.16,184,0.8171506917611866,0.797581951888321,-0.01956873987286556
mi,105,version_29,50,0.25,45,ok,19,23,8,0.38,0.16,184,0.7780132120154556,0.7863642029166148,0.008350990901159205
mi,105,version_29,50,0.25,46,ok,19,23,8,0.38,0.16,184,0.8255016826623458,0.8135360837591923,-0.011965598903153518
mi,105,version_29,50,0.5,42,ok,19,15,16,0.38,0.32,184,0.7862395612613735,0.7443599651003366,-0.04187959616103687
mi,105,version_29,50,0.5,43,ok,19,15,16,0.38,0.32,184,0.8307366321824754,0.8006979932693508,-0.030038638913124638
mi,105,version_29,50,0.5,44,ok,19,15,16,0.38,0.32,184,0.7887323943661972,0.8304873488719929,0.041754954505795694
mi,105,version_29,50,0.5,45,ok,19,15,16,0.38,0.32,184,0.7959616103701856,0.7998255016826623,0.003863891312476664
mi,105,version_29,50,0.5,46,ok,19,15,16,0.38,0.32,184,0.7898541692633678,0.7586937554530725,-0.03116041381029533
mi,105,version_29,50,0.75,42,ok,19,8,23,0.38,0.46,184,0.783123519880344,0.7464788732394366,-0.036644646640907386
mi,105,version_29,50,0.75,43,ok,19,8,23,0.38,0.46,184,0.7545805808301134,0.7259130001246417,-0.028667580705471707
mi,105,version_29,50,0.75,44,ok,19,8,23,0.38,0.46,184,0.802318334787486,0.8120403838962982,0.009722049108812136
mi,105,version_29,50,0.75,45,ok,19,8,23,0.38,0.46,184,0.7843699364327558,0.7807553284307617,-0.0036146080019940907
mi,105,version_29,50,0.75,46,ok,19,8,23,0.38,0.46,184,0.7938427022310857,0.7559516390377665,-0.03789106319331914
mi,105,version_29,50,1.0,42,ok,19,0,31,0.38,0.62,184,0.7695375794590552,0.7347625576467656,-0.03477502181228964
mi,105,version_29,50,1.0,43,ok,19,0,31,0.38,0.62,184,0.7775146453944909,0.7953384020939798,0.01782375669948888
mi,105,version_29,50,1.0,44,ok,19,0,31,0.38,0.62,184,0.78586563629565,0.7727782624953259,-0.013087373800324098
mi,105,version_29,50,1.0,45,ok,19,0,31,0.38,0.62,184,0.7862395612613735,0.77003614608002,-0.016203415181353487
mi,105,version_29,50,1.0,46,ok,19,0,31,0.38,0.62,184,0.7798828368440733,0.7876106194690266,0.007727782624953217
mi,105,version_29,100,0.0,42,ok,38,62,0,0.38,0.0,134,0.8660881801125704,0.8297373358348967,-0.036350844277673655
mi,105,version_29,100,0.0,43,ok,38,62,0,0.38,0.0,134,0.848733583489681,0.8217636022514072,-0.026969981238273766
mi,105,version_29,100,0.0,44,ok,38,62,0,0.38,0.0,134,0.8414634146341463,0.8531894934333959,0.011726078799249584
mi,105,version_29,100,0.0,45,ok,38,62,0,0.38,0.0,134,0.8785178236397748,0.8337242026266416,-0.04479362101313322
mi,105,version_29,100,0.0,46,ok,38,62,0,0.38,0.0,134,0.8330206378986867,0.848733583489681,0.01571294559099423
mi,105,version_29,100,0.25,42,ok,38,46,16,0.38,0.16,134,0.7858818011257036,0.8121482176360225,0.026266416510318913
mi,105,version_29,100,0.25,43,ok,38,46,16,0.38,0.16,134,0.8025328330206379,0.7696998123827392,-0.032833020637898724
mi,105,version_29,100,0.25,44,ok,38,46,16,0.38,0.16,134,0.8273921200750469,0.850609756097561,0.023217636022514032
mi,105,version_29,100,0.25,45,ok,38,46,16,0.38,0.16,134,0.7964352720450282,0.774859287054409,-0.02157598499061919
mi,105,version_29,100,0.25,46,ok,38,46,16,0.38,0.16,134,0.8435741088180112,0.8337242026266416,-0.009849906191369606
mi,105,version_29,100,0.5,42,ok,38,31,31,0.38,0.31,134,0.824812382739212,0.8520168855534709,0.027204502814258902
mi,105,version_29,100,0.5,43,ok,38,31,31,0.38,0.31,134,0.8224671669793621,0.7833020637898687,-0.0391651031894934
mi,105,version_29,100,0.5,44,ok,38,31,31,0.38,0.31,134,0.8327861163227017,0.8522514071294559,0.019465290806754187
mi,105,version_29,100,0.5,45,ok,38,31,31,0.38,0.31,134,0.7865853658536586,0.8311444652908068,0.0445590994371482
mi,105,version_29,100,0.5,46,ok,38,31,31,0.38,0.31,134,0.799718574108818,0.7661819887429644,-0.03353658536585358
mi,105,version_29,100,0.75,42,ok,38,16,46,0.38,0.46,134,0.7825984990619137,0.7776735459662288,-0.004924953095684859
mi,105,version_29,100,0.75,43,ok,38,16,46,0.38,0.46,134,0.7901031894934334,0.7783771106941839,-0.011726078799249473
mi,105,version_29,100,0.75,44,ok,38,16,46,0.38,0.46,134,0.749296435272045,0.7647748592870545,0.015478424015009429
mi,105,version_29,100,0.75,45,ok,38,16,46,0.38,0.46,134,0.7765009380863039,0.8081613508442776,0.03166041275797371
mi,105,version_29,100,0.75,46,ok,38,16,46,0.38,0.46,134,0.7624296435272045,0.7589118198874296,-0.0035178236397749307
mi,105,version_29,100,1.0,,unattainable,,,,,,,,,
mi,105,version_29,150,0.0,,unattainable,,,,,,,,,
mi,105,version_29,150,0.25,42,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8359375,0.868389423076923,0.03245192307692302
mi,105,version_29,150,0.25,43,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8497596153846153,0.8461538461538461,-0.0036057692307691624
mi,105,version_29,150,0.25,44,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8179086538461539,0.8431490384615384,0.02524038461538458
mi,105,version_29,150,0.25,45,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8900240384615385,0.875,-0.015024038461538547
mi,105,version_29,150,0.25,46,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8804086538461539,0.8906249999999999,0.010216346153846034
mi,105,version_29,150,0.5,42,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8010817307692307,0.8173076923076923,0.016225961538461564
mi,105,version_29,150,0.5,43,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7415865384615385,0.78125,0.03966346153846145
mi,105,version_29,150,0.5,44,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7451923076923077,0.7794471153846154,0.03425480769230771
mi,105,version_29,150,0.5,45,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8653846153846154,0.8846153846153846,0.019230769230769162
mi,105,version_29,150,0.5,46,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7001201923076923,0.7421875,0.04206730769230771
mi,105,version_29,150,0.75,,unattainable,,,,,,,,,
mi,105,version_29,150,1.0,,unattainable,,,,,,,,,
mi,105,version_29,200,0.0,,unattainable,,,,,,,,,
mi,105,version_29,200,0.25,,unattainable,,,,,,,,,
mi,105,version_29,200,0.5,,unattainable,,,,,,,,,
mi,105,version_29,200,0.75,,unattainable,,,,,,,,,
mi,105,version_29,200,1.0,,unattainable,,,,,,,,,
mi,105,version_30,50,0.0,42,ok,19,31,0,0.38,0.0,184,0.8151564252773277,0.8222609996260749,0.007104574348747228
mi,105,version_30,50,0.0,43,ok,19,31,0,0.38,0.0,184,0.8238813411442104,0.7585691137978312,-0.0653122273463792
mi,105,version_30,50,0.0,44,ok,19,31,0,0.38,0.0,184,0.8362208650130873,0.7909759441605385,-0.04524492085254883
mi,105,version_30,50,0.0,45,ok,19,31,0,0.38,0.0,184,0.8238813411442104,0.785242428019444,-0.038638913124766416
mi,105,version_30,50,0.0,46,ok,19,31,0,0.38,0.0,184,0.8372179982550169,0.704225352112676,-0.13299264614234085
mi,105,version_30,50,0.25,42,ok,19,23,8,0.38,0.16,184,0.8413311728779758,0.7923470023681914,-0.04898417050978432
mi,105,version_30,50,0.25,43,ok,19,23,8,0.38,0.16,184,0.8253770410071046,0.7770160787735261,-0.04836096223357855
mi,105,version_30,50,0.25,44,ok,19,23,8,0.38,0.16,184,0.8350990901159168,0.7881091860899914,-0.0469899040259254
mi,105,version_30,50,0.25,45,ok,19,23,8,0.38,0.16,184,0.7985790851302506,0.798205160164527,-0.0003739249657235266
mi,105,version_30,50,0.25,46,ok,19,23,8,0.38,0.16,184,0.8242552661099339,0.79745731023308,-0.026797955876853963
mi,105,version_30,50,0.5,42,ok,19,15,16,0.38,0.32,184,0.7856163529851677,0.7827495949146205,-0.0028667580705472595
mi,105,version_30,50,0.5,43,ok,19,15,16,0.38,0.32,184,0.8247538327308986,0.7724043375296024,-0.05234949520129628
mi,105,version_30,50,0.5,44,ok,19,15,16,0.38,0.32,184,0.8051850928580332,0.8121650255515394,0.006979932693506163
mi,105,version_30,50,0.5,45,ok,19,15,16,0.38,0.32,184,0.8026922597532096,0.7909759441605384,-0.011716315592671167
mi,105,version_30,50,0.5,46,ok,19,15,16,0.38,0.32,184,0.7987037267854917,0.7538327308986663,-0.044870995886825416
mi,105,version_30,50,0.75,42,ok,19,8,23,0.38,0.46,184,0.7925962856786738,0.774897170634426,-0.017699115044247815
mi,105,version_30,50,0.75,43,ok,19,8,23,0.38,0.46,184,0.7667954630437491,0.7360089741991774,-0.03078648884457169
mi,105,version_30,50,0.75,44,ok,19,8,23,0.38,0.46,184,0.8136607254144335,0.7757696622211143,-0.03789106319331914
mi,105,version_30,50,0.75,45,ok,19,8,23,0.38,0.46,184,0.7863642029166147,0.7639287049732021,-0.022435497943412597
mi,105,version_30,50,0.75,46,ok,19,8,23,0.38,0.46,184,0.7958369687149445,0.796210893680668,0.0003739249657235266
mi,105,version_30,50,1.0,42,ok,19,0,31,0.38,0.62,184,0.7701607877352611,0.7495949146204661,-0.020565873114794964
mi,105,version_30,50,1.0,43,ok,19,0,31,0.38,0.62,184,0.7766421538078025,0.7920977190577091,0.015455565249906544
mi,105,version_30,50,1.0,44,ok,19,0,31,0.38,0.62,184,0.8004487099588682,0.7701607877352612,-0.03028792222360699
mi,105,version_30,50,1.0,45,ok,19,0,31,0.38,0.62,184,0.7891063193319207,0.768041879596161,-0.021064439735759666
mi,105,version_30,50,1.0,46,ok,19,0,31,0.38,0.62,184,0.78374672815655,0.807179359341892,0.023432631185342
mi,105,version_30,100,0.0,42,ok,38,62,0,0.38,0.0,134,0.8628048780487806,0.8520168855534709,-0.010787992495309706
mi,105,version_30,100,0.0,43,ok,38,62,0,0.38,0.0,134,0.8649155722326454,0.7556285178236398,-0.10928705440900555
mi,105,version_30,100,0.0,44,ok,38,62,0,0.38,0.0,134,0.8466228893058162,0.7694652908067542,-0.07715759849906201
mi,105,version_30,100,0.0,45,ok,38,62,0,0.38,0.0,134,0.8972795497185742,0.773686679174484,-0.12359287054409018
mi,105,version_30,100,0.0,46,ok,38,62,0,0.38,0.0,134,0.851782363977486,0.8130863039399625,-0.03869606003752346
mi,105,version_30,100,0.25,42,ok,38,46,16,0.38,0.16,134,0.8076923076923077,0.7854127579737336,-0.022279549718574154
mi,105,version_30,100,0.25,43,ok,38,46,16,0.38,0.16,134,0.8025328330206378,0.7865853658536586,-0.015947467166979257
mi,105,version_30,100,0.25,44,ok,38,46,16,0.38,0.16,134,0.8227016885553471,0.8325515947467167,0.009849906191369606
mi,105,version_30,100,0.25,45,ok,38,46,16,0.38,0.16,134,0.8424015009380863,0.8051125703564729,-0.03728893058161342
mi,105,version_30,100,0.25,46,ok,38,46,16,0.38,0.16,134,0.8599906191369606,0.8034709193245779,-0.056519699812382695
mi,105,version_30,100,0.5,42,ok,38,31,31,0.38,0.31,134,0.8302063789868668,0.8227016885553471,-0.007504690431519689
mi,105,version_30,100,0.5,43,ok,38,31,31,0.38,0.31,134,0.821998123827392,0.7818949343339587,-0.04010318949343328
mi,105,version_30,100,0.5,44,ok,38,31,31,0.38,0.31,134,0.8372420262664164,0.8334896810506566,-0.0037523452157598447
mi,105,version_30,100,0.5,45,ok,38,31,31,0.38,0.31,134,0.7969043151969981,0.8234052532833022,0.02650093808630405
mi,105,version_30,100,0.5,46,ok,38,31,31,0.38,0.31,134,0.799484052532833,0.7818949343339587,-0.01758911819887421
mi,105,version_30,100,0.75,42,ok,38,16,46,0.38,0.46,134,0.7661819887429643,0.7877579737335835,0.02157598499061919
mi,105,version_30,100,0.75,43,ok,38,16,46,0.38,0.46,134,0.7886960600375235,0.7645403377110696,-0.02415572232645391
mi,105,version_30,100,0.75,44,ok,38,16,46,0.38,0.46,134,0.7600844277673545,0.7837711069418387,0.023686679174484193
mi,105,version_30,100,0.75,45,ok,38,16,46,0.38,0.46,134,0.8046435272045028,0.8020637898686679,-0.002579737335834942
mi,105,version_30,100,0.75,46,ok,38,16,46,0.38,0.46,134,0.7732176360225141,0.7532833020637899,-0.019934333958724237
mi,105,version_30,100,1.0,,unattainable,,,,,,,,,
mi,105,version_30,150,0.0,,unattainable,,,,,,,,,
mi,105,version_30,150,0.25,42,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8497596153846154,0.8557692307692308,0.006009615384615419
mi,105,version_30,150,0.25,43,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8221153846153846,0.7980769230769231,-0.024038461538461453
mi,105,version_30,150,0.25,44,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8461538461538463,0.8359375,-0.010216346153846256
mi,105,version_30,150,0.25,45,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8828125,0.8641826923076923,-0.01862980769230771
mi,105,version_30,150,0.25,46,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.8948317307692307,0.8179086538461539,-0.07692307692307687
mi,105,version_30,150,0.5,42,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8046875,0.8094951923076924,0.004807692307692402
mi,105,version_30,150,0.5,43,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7469951923076924,0.7932692307692307,0.046274038461538325
mi,105,version_30,150,0.5,44,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7890625,0.7914663461538461,0.0024038461538461453
mi,105,version_30,150,0.5,45,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8786057692307692,0.8972355769230769,0.01862980769230771
mi,105,version_30,150,0.5,46,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.7223557692307692,0.7439903846153846,0.02163461538461542
mi,105,version_30,150,0.75,,unattainable,,,,,,,,,
mi,105,version_30,150,1.0,,unattainable,,,,,,,,,
mi,105,version_30,200,0.0,,unattainable,,,,,,,,,
mi,105,version_30,200,0.25,,unattainable,,,,,,,,,
mi,105,version_30,200,0.5,,unattainable,,,,,,,,,
mi,105,version_30,200,0.75,,unattainable,,,,,,,,,
mi,105,version_30,200,1.0,,unattainable,,,,,,,,,
