paradigm,subject,montage_condition,permute_k,permute_seed,n_displaced,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,n_purged,status,fold,fold_mode,checkpoint_val_auc,montage_source,effective_montage
mi,99,perm_k0,0,101,0,temporal_array,50,46,session,0.714453125,0.7356770833333334,0.021223958333333348,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,100,42,session,0.7686403508771931,0.6548793859649122,-0.11376096491228083,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,100,43,session,0.7686403508771931,0.6735197368421052,-0.09512061403508787,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,100,44,session,0.7686403508771931,0.6600877192982456,-0.10855263157894746,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,100,45,session,0.7686403508771931,0.6480263157894736,-0.1206140350877195,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,100,46,session,0.7686403508771931,0.6439144736842105,-0.12472587719298256,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,200,42,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,200,43,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,200,44,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,200,45,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,200,46,session,nan,nan,nan,200,34,0.45,0.0,0.13,1.0,0,degenerate_eval_single_class,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k2,2,101,2,stratified,10,42,session,0.7688742837883383,0.5120492079541624,-0.2568250758341759,10,224,0.4,0.38392857142857145,0.2,0.25892857142857145,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,10,43,session,0.7387091338051904,0.693124368048534,-0.04558476575665649,10,224,0.4,0.38392857142857145,0.3,0.2544642857142857,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,10,44,session,0.7435119649477586,0.6804853387259857,-0.06302662622177291,10,224,0.4,0.38392857142857145,0.4,0.25,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,10,45,session,0.7328109201213346,0.7034883720930232,-0.029322548028311468,10,224,0.4,0.38392857142857145,0.3,0.2544642857142857,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,10,46,session,0.7404785979103471,0.6916919447253117,-0.04878665318503539,10,224,0.4,0.38392857142857145,0.1,0.26339285714285715,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,50,42,session,0.7887323943661971,0.6531222734637916,-0.13561012090240554,50,184,0.38,0.3858695652173913,0.22,0.266304347826087,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,50,43,session,0.7098342265985292,0.7033528605259878,-0.006481366072541461,50,184,0.38,0.3858695652173913,0.22,0.266304347826087,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,50,44,session,0.7662968964227845,0.7281565499189829,-0.0381403465038016,50,184,0.38,0.3858695652173913,0.3,0.24456521739130435,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,50,45,session,0.7483484980680544,0.712327059703353,-0.0360214383647014,50,184,0.38,0.3858695652173913,0.3,0.24456521739130435,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,50,46,session,0.7670447463542317,0.6523744235323445,-0.11467032282188716,50,184,0.38,0.3858695652173913,0.24,0.2608695652173913,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
