paradigm,subject,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,purge_k,n_purged,status,fold,fold_mode,checkpoint,checkpoint_val_auc,montage_source,n_channels,n_epochs_total,channels
mi,99,temporal_chrono,200,42,session,0.6527777777777777,0.6770833333333334,0.02430555555555569,200,34,0.36,0.5294117647058824,0.3,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,200,43,session,0.6527777777777777,0.65625,0.003472222222222321,200,34,0.36,0.5294117647058824,0.3,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,200,44,session,0.6527777777777777,0.673611111111111,0.02083333333333337,200,34,0.36,0.5294117647058824,0.3,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,200,45,session,0.6527777777777777,0.6597222222222222,0.006944444444444531,200,34,0.36,0.5294117647058824,0.3,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,200,46,session,0.6527777777777777,0.6736111111111112,0.02083333333333348,200,34,0.36,0.5294117647058824,0.3,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified,10,42,session,0.7655038759689922,0.44497809234917424,-0.32052578361981793,10,224,0.4,0.38392857142857145,0.2,0.25892857142857145,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified,10,43,session,0.735422986181328,0.6948095719582069,-0.040613414223121036,10,224,0.4,0.38392857142857145,0.3,0.2544642857142857,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified,10,44,session,0.7369396697000338,0.6687731715537579,-0.06816649814627584,10,224,0.4,0.38392857142857145,0.4,0.25,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified,10,45,session,0.73154701718908,0.7002864846646444,-0.031260532524435614,10,224,0.4,0.38392857142857145,0.3,0.2544642857142857,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified,10,46,session,0.7371081900910009,0.7049207954162454,-0.03218739467475551,10,224,0.4,0.38392857142857145,0.1,0.26339285714285715,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
